@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
9, 37, 333, 4.111, 0.538, 0.901, 2.8, 179, 300, 64, 1
9, 37, 333, 4.111, 0.39, 0.811, 2.03, 130, 270, 64, 1
10, 99, 990, 9.9, 0.473, 0.917, 2.93, 468, 908, 160, 1
1, 19, 19, 19.0, 0.684, 1.0, 4.33, 13, 19, 3, 2
9, 6, 54, 0.667, 0.37, 0.907, 2.5, 20, 49, 8, 1
10, 8, 80, 0.8, 0.525, 0.875, 7.0, 42, 70, 6, 1
9, 41, 369, 4.556, 0.374, 0.846, 2.06, 138, 312, 67, 1
12, 48, 576, 4.0, 0.252, 0.755, 1.71, 145, 435, 85, 1
10, 19, 190, 1.9, 0.363, 0.837, 2.46, 69, 159, 28, 1
9, 99, 891, 11.0, 0.484, 0.951, 2.52, 431, 847, 171, 1
9, 47, 423, 5.222, 0.307, 0.872, 2.03, 130, 369, 64, 1
28, 137, 3836, 4.893, 0.265, 0.564, 5.05, 1016, 2163, 201, 1
12, 58, 696, 4.833, 0.343, 0.803, 3.85, 239, 559, 62, 1
6, 44, 264, 7.333, 0.447, 0.811, 2.11, 118, 214, 56, 1
5, 28, 140, 5.6, 0.329, 0.871, 1.77, 46, 122, 26, 1
5, 43, 215, 8.6, 0.405, 0.981, 1.61, 87, 211, 54, 1
9, 35, 315, 3.889, 0.273, 0.654, 1.65, 86, 206, 52, 1
9, 23, 207, 2.556, 0.169, 0.319, 2.92, 35, 66, 12, 1
8, 272, 2176, 34.0, 0.197, 0.629, 1.38, 428, 1369, 310, 1
7, 21, 147, 3.0, 0.313, 0.966, 1.48, 46, 142, 31, 1
5, 8, 40, 1.6, 0.425, 1.0, 1.89, 17, 40, 9, 1
5, 4, 20, 0.8, 0.35, 0.85, 1.75, 7, 17, 4, 1
5, 43, 215, 8.6, 0.233, 0.8, 1.35, 50, 172, 37, 1
6, 19, 114, 3.167, 0.254, 0.956, 1.16, 29, 109, 25, 1
7, 43, 301, 6.143, 0.246, 0.947, 1.32, 74, 285, 56, 1
7, 33, 231, 4.714, 0.342, 0.848, 1.98, 79, 196, 40, 1
9, 22, 198, 2.444, 0.227, 0.934, 1.61, 45, 185, 28, 1
8, 6, 48, 0.75, 0.313, 0.813, 1.88, 15, 39, 8, 1
9, 47, 423, 5.222, 0.279, 0.773, 1.53, 118, 327, 77, 1
9, 30, 270, 3.333, 0.27, 0.796, 1.4, 73, 215, 52, 1
5, 19, 95, 3.8, 0.442, 0.937, 1.5, 42, 89, 28, 1
7, 27, 189, 3.857, 0.286, 1.0, 1.32, 54, 189, 41, 1
8, 44, 352, 5.5, 0.284, 0.673, 1.43, 100, 237, 70, 1
7, 11, 77, 1.571, 0.377, 0.974, 1.61, 29, 75, 18, 1
7, 46, 322, 6.571, 0.354, 0.994, 1.46, 114, 320, 78, 1
9, 48, 432, 5.333, 0.257, 0.738, 1.41, 111, 319, 79, 1
9, 86, 774, 9.556, 0.211, 0.517, 1.29, 163, 400, 126, 1
7, 10, 70, 1.429, 0.314, 1.0, 1.29, 22, 70, 17, 1
8, 10, 80, 1.25, 0.288, 0.813, 1.64, 23, 65, 14, 1
8, 10, 80, 1.25, 0.45, 0.988, 1.71, 36, 79, 21, 1
8, 19, 152, 2.375, 0.401, 0.98, 1.97, 61, 149, 31, 1
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, 4
11, 11, 121, 1.0, 0.388, 0.818, 2.24, 47, 99, 21, 1
9, 16, 144, 1.778, 0.382, 0.743, 2.29, 55, 107, 24, 1
8, 7, 56, 0.875, 0.429, 1.0, 2.18, 24, 56, 11, 1
10, 32, 320, 3.2, 0.338, 0.816, 1.83, 108, 261, 59, 1
7, 8, 56, 1.143, 0.482, 1.0, 2.25, 27, 56, 12, 1
10, 72, 720, 7.2, 0.292, 0.667, 1.81, 210, 480, 116, 1
4, 10, 40, 2.5, 0.6, 0.8, 4.0, 24, 32, 6, 1
11, 109, 1199, 9.909, 0.234, 0.62, 1.92, 281, 743, 146, 1
7, 20, 140, 2.857, 0.457, 0.857, 2.46, 64, 120, 26, 1
10, 16, 160, 1.6, 0.444, 1.0, 2.22, 71, 160, 32, 1
10, 74, 740, 7.4, 0.303, 0.708, 2.17, 224, 524, 103, 1
8, 6, 48, 0.75, 0.375, 0.896, 1.8, 18, 43, 10, 1
7, 20, 140, 2.857, 0.464, 1.0, 2.24, 65, 140, 29, 1
6, 10, 60, 1.667, 0.483, 0.933, 2.07, 29, 56, 14, 1
8, 33, 264, 4.125, 0.436, 0.886, 1.89, 115, 234, 61, 1
7, 13, 91, 1.857, 0.286, 0.934, 1.63, 26, 85, 16, 1
8, 150, 1200, 18.75, 0.158, 0.594, 1.23, 189, 713, 154, 1
7, 100, 700, 14.286, 0.283, 0.987, 1.68, 198, 691, 118, 1
9, 535, 4815, 59.444, 0.146, 0.634, 1.32, 704, 3052, 534, 1
25, 294, 7350, 11.76, 0.471, 0.907, 7.72, 3459, 6663, 448, 1
8, 124, 992, 15.5, 0.427, 0.847, 2.6, 424, 840, 163, 1
2, 538, 1076, 269.0, 0.518, 0.596, 29.32, 557, 641, 19, 2
9, 284, 2556, 31.556, 0.137, 0.456, 1.41, 350, 1165, 249, 1
9, 264, 2376, 29.333, 0.197, 0.656, 1.34, 468, 1558, 349, 1
31, 1, 31, 0.032, 1.0, 1.0, 31.0, 31, 31, 1, 4
10, 259, 2590, 25.9, 0.351, 0.779, 2.51, 908, 2018, 362, 1
13, 322, 4186, 24.769, 0.375, 0.714, 4.62, 1571, 2990, 340, 1
26, 170, 4420, 6.538, 0.188, 0.909, 1.54, 833, 4017, 542, 1
20, 1, 20, 0.05, 1.0, 1.0, 20.0, 20, 20, 1, 4
10, 151, 1510, 15.1, 0.381, 0.785, 3.48, 575, 1186, 165, 1
16, 344, 5504, 21.5, 0.385, 0.662, 5.2, 2121, 3643, 408, 1
11, 22, 242, 2.0, 0.603, 0.81, 8.59, 146, 196, 17, 1
187, 141, 26367, 0.754, 0.415, 0.884, 4.69, 10947, 23301, 2333, 3
77, 257, 19789, 3.338, 0.465, 0.49, 72.47, 9204, 9689, 127, 1
9, 168, 1512, 18.667, 0.268, 0.661, 1.89, 405, 1000, 214, 1
9, 92, 828, 10.222, 0.287, 0.694, 1.93, 238, 575, 123, 1
9, 58, 522, 6.444, 0.351, 0.669, 2.29, 183, 349, 80, 1
5, 97, 485, 19.4, 0.334, 0.831, 1.98, 162, 403, 82, 1
7, 26, 182, 3.714, 0.302, 0.863, 1.9, 55, 157, 29, 1
7, 18, 126, 2.571, 0.262, 0.873, 1.94, 33, 110, 17, 1
8, 24, 192, 3.0, 0.203, 0.568, 1.7, 39, 109, 23, 1
71, 34, 2414, 0.479, 0.094, 0.273, 1.91, 227, 659, 119, 1
14, 155, 2170, 11.071, 0.303, 0.639, 2.76, 658, 1386, 238, 1
11, 168, 1848, 15.273, 0.234, 0.723, 1.55, 432, 1337, 279, 1
