@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
9, 42, 378, 4.667, 0.452, 0.942, 2.85, 171, 356, 60, 1
9, 21, 189, 2.333, 0.302, 0.614, 1.9, 57, 116, 30, 1
7, 13, 91, 1.857, 0.154, 0.484, 2.0, 14, 44, 7, 5
8, 28, 224, 3.5, 0.299, 0.969, 1.6, 67, 217, 42, 1
10, 261, 2610, 26.1, 0.183, 0.515, 1.49, 477, 1343, 321, 1
8, 71, 568, 8.875, 0.238, 0.701, 1.47, 135, 398, 92, 1
8, 261, 2088, 32.625, 0.218, 0.773, 1.34, 455, 1615, 340, 1
9, 34, 306, 3.778, 0.225, 0.755, 1.57, 69, 231, 44, 1
7, 11, 77, 1.571, 0.351, 0.87, 1.5, 27, 67, 18, 1
6, 17, 102, 2.833, 0.245, 0.598, 1.56, 25, 61, 16, 1
9, 16, 144, 1.778, 0.16, 0.5, 1.92, 23, 72, 12, 1
7, 6, 42, 0.857, 0.476, 0.881, 1.82, 20, 37, 11, 1
7, 11, 77, 1.571, 0.351, 0.961, 1.35, 27, 74, 20, 1
7, 26, 182, 3.714, 0.352, 1.0, 1.36, 64, 182, 47, 1
7, 14, 98, 2.0, 0.337, 0.98, 1.83, 33, 96, 18, 1
7, 14, 98, 2.0, 0.378, 1.0, 1.95, 37, 98, 19, 1
6, 17, 102, 2.833, 0.324, 1.0, 1.32, 33, 102, 25, 1
7, 15, 105, 2.143, 0.229, 0.886, 1.6, 24, 93, 15, 1
7, 11, 77, 1.571, 0.286, 0.909, 1.29, 22, 70, 17, 1
7, 14, 98, 2.0, 0.214, 0.786, 1.11, 21, 77, 19, 1
7, 11, 77, 1.571, 0.364, 0.935, 1.4, 28, 72, 20, 1
7, 40, 280, 5.714, 0.311, 0.939, 1.43, 87, 263, 61, 1
9, 26, 234, 2.889, 0.291, 0.795, 1.74, 68, 186, 39, 1
5, 28, 140, 5.6, 0.321, 0.95, 1.45, 45, 133, 31, 1
9, 42, 378, 4.667, 0.198, 0.563, 1.15, 75, 213, 65, 1
8, 13, 104, 1.625, 0.529, 0.798, 2.89, 55, 83, 19, 1
10, 17, 170, 1.7, 0.382, 1.0, 2.41, 65, 170, 27, 1
8, 23, 184, 2.875, 0.337, 0.783, 1.94, 62, 144, 32, 1
8, 4, 32, 0.5, 0.469, 0.719, 5.0, 15, 23, 3, 1
10, 25, 250, 2.5, 0.392, 0.808, 2.51, 98, 202, 39, 1
11, 245, 2695, 22.273, 0.252, 0.829, 1.86, 678, 2235, 365, 1
5, 7, 35, 1.4, 0.6, 0.886, 3.5, 21, 31, 6, 1
9, 12, 108, 1.333, 0.491, 0.889, 2.41, 53, 96, 22, 1
8, 15, 120, 1.875, 0.433, 0.625, 2.74, 52, 75, 19, 1
8, 13, 104, 1.625, 0.413, 1.0, 1.95, 43, 104, 22, 1
8, 8, 64, 1.0, 0.391, 1.0, 2.5, 25, 64, 10, 1
10, 16, 160, 1.6, 0.375, 0.769, 2.14, 60, 123, 28, 1
5, 7, 35, 1.4, 0.457, 1.0, 1.45, 16, 35, 11, 1
8, 76, 608, 9.5, 0.314, 0.711, 1.87, 191, 432, 102, 1
6, 9, 54, 1.5, 0.37, 0.722, 2.0, 20, 39, 10, 1
10, 57, 570, 5.7, 0.326, 0.695, 1.98, 186, 396, 94, 1
5, 2, 10, 0.4, 0.7, 0.7, 7.0, 7, 7, 1, 1
8, 12, 96, 1.5, 0.396, 0.969, 1.81, 38, 93, 21, 1
7, 41, 287, 5.857, 0.355, 0.857, 1.85, 102, 246, 55, 1
11, 175, 1925, 15.909, 0.21, 0.469, 1.98, 405, 902, 205, 1
8, 24, 192, 3.0, 0.328, 0.625, 1.75, 63, 120, 36, 1
7, 36, 252, 5.143, 0.409, 0.861, 1.84, 103, 217, 56, 1
8, 43, 344, 5.375, 0.326, 0.75, 1.81, 112, 258, 62, 1
24, 280, 6720, 11.667, 0.449, 0.904, 7.76, 3018, 6072, 389, 1
13, 226, 2938, 17.385, 0.258, 0.971, 3.12, 759, 2852, 243, 1
10, 535, 5350, 53.5, 0.113, 0.458, 1.36, 606, 2448, 447, 1
8, 233, 1864, 29.125, 0.151, 0.665, 1.36, 282, 1239, 207, 1
6, 75, 450, 12.5, 0.356, 0.973, 1.47, 160, 438, 109, 1
9, 535, 4815, 59.444, 0.106, 0.47, 1.21, 510, 2262, 422, 1
8, 86, 688, 10.75, 0.494, 0.945, 2.64, 340, 650, 129, 1
10, 511, 5110, 51.1, 0.141, 0.542, 1.36, 721, 2772, 532, 1
28, 61, 1708, 2.179, 0.172, 0.509, 1.97, 294, 870, 149, 5
9, 148, 1332, 16.444, 0.198, 0.77, 1.33, 264, 1025, 198, 1
9, 180, 1620, 20.0, 0.16, 0.523, 1.39, 259, 847, 186, 1
13, 38, 494, 2.923, 0.334, 0.937, 3.93, 165, 463, 42, 1
8, 100, 800, 12.5, 0.245, 0.863, 1.58, 196, 690, 124, 1
7, 14, 98, 2.0, 0.327, 0.939, 1.88, 32, 92, 17, 1
6, 13, 78, 2.167, 0.359, 1.0, 1.87, 28, 78, 15, 1
9, 186, 1674, 20.667, 0.16, 0.814, 1.26, 268, 1363, 213, 1
14, 58, 812, 4.143, 0.683, 0.927, 12.07, 555, 753, 46, 1
25, 292, 7300, 11.68, 0.45, 0.914, 7.23, 3283, 6670, 454, 1
53, 1, 53, 0.019, 1.0, 1.0, 53.0, 53, 53, 1, 4
14, 5, 70, 0.357, 0.443, 0.514, 6.2, 31, 36, 5, 1
1, 29, 29, 29.0, 0.931, 1.0, 13.5, 27, 29, 2, 2
8, 155, 1240, 19.375, 0.452, 0.882, 2.78, 561, 1094, 202, 1
11, 1, 11, 0.091, 1.0, 1.0, 11.0, 11, 11, 1, 4
9, 17, 153, 1.889, 0.608, 0.856, 7.15, 93, 131, 13, 1
12, 332, 3984, 27.667, 0.402, 0.659, 4.5, 1602, 2626, 356, 1
9, 19, 171, 2.111, 0.667, 0.895, 7.6, 114, 153, 15, 1
11, 302, 3322, 27.455, 0.379, 0.804, 2.81, 1260, 2670, 448, 1
8, 152, 1216, 19.0, 0.27, 0.623, 2.0, 328, 757, 164, 1
7, 110, 770, 15.714, 0.174, 0.447, 1.25, 134, 344, 107, 1
5, 96, 480, 19.2, 0.342, 0.738, 2.13, 164, 354, 77, 1
5, 6, 30, 1.2, 0.233, 1.0, 1.4, 7, 30, 5, 1
105, 2, 210, 0.019, 0.529, 0.533, 111.0, 111, 112, 1, 4
1, 85, 85, 85.0, 0.882, 1.0, 12.5, 75, 85, 6, 2
11, 357, 3927, 32.455, 0.215, 0.823, 1.55, 845, 3232, 546, 1
6, 263, 1578, 43.833, 0.124, 0.66, 1.11, 196, 1041, 177, 1
11, 119, 1309, 10.818, 0.268, 0.678, 1.72, 351, 887, 204, 1
2, 62, 124, 31.0, 0.452, 0.565, 11.2, 56, 70, 5, 2
