@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
8, 16, 128, 2.0, 0.242, 0.602, 1.94, 31, 77, 16, 1
7, 182, 1274, 26.0, 0.203, 0.62, 1.27, 259, 790, 204, 1
8, 30, 240, 3.75, 0.233, 0.833, 1.24, 56, 200, 45, 1
7, 17, 119, 2.429, 0.395, 0.782, 1.81, 47, 93, 26, 1
8, 27, 216, 3.375, 0.208, 0.852, 1.45, 45, 184, 31, 1
7, 31, 217, 4.429, 0.276, 0.788, 1.25, 60, 171, 48, 1
9, 55, 495, 6.111, 0.259, 0.699, 1.47, 128, 346, 87, 1
6, 4, 24, 0.667, 0.458, 1.0, 2.2, 11, 24, 5, 1
7, 17, 119, 2.429, 0.353, 0.79, 1.56, 42, 94, 27, 1
10, 9, 90, 0.9, 0.222, 1.0, 1.25, 20, 90, 16, 1
7, 44, 308, 6.286, 0.218, 0.734, 1.26, 67, 226, 53, 1
7, 32, 224, 4.571, 0.268, 0.83, 1.28, 60, 186, 47, 1
7, 7, 49, 1.0, 0.327, 1.0, 1.33, 16, 49, 12, 1
10, 33, 330, 3.3, 0.182, 0.564, 1.4, 60, 186, 43, 1
7, 19, 133, 2.714, 0.338, 0.827, 1.67, 45, 110, 27, 1
7, 44, 308, 6.286, 0.169, 0.455, 1.58, 52, 140, 33, 1
9, 25, 225, 2.778, 0.249, 0.911, 1.51, 56, 205, 37, 1
8, 12, 96, 1.5, 0.406, 0.885, 2.17, 39, 85, 18, 1
6, 8, 48, 1.333, 0.542, 0.938, 2.0, 26, 45, 13, 1
8, 25, 200, 3.125, 0.385, 0.615, 2.75, 77, 123, 28, 1
8, 36, 288, 4.5, 0.458, 0.958, 2.06, 132, 276, 64, 1
17, 9, 153, 0.529, 0.209, 0.497, 1.88, 32, 76, 17, 5
8, 19, 152, 2.375, 0.368, 0.704, 2.33, 56, 107, 24, 1
10, 9, 90, 0.9, 0.344, 0.889, 2.82, 31, 80, 11, 1
8, 28, 224, 3.5, 0.411, 0.996, 1.92, 92, 223, 48, 1
10, 271, 2710, 27.1, 0.239, 0.615, 1.94, 647, 1668, 333, 1
8, 21, 168, 2.625, 0.435, 1.0, 1.97, 73, 168, 37, 1
8, 12, 96, 1.5, 0.427, 0.927, 2.05, 41, 89, 20, 1
8, 25, 200, 3.125, 0.515, 0.815, 2.64, 103, 163, 39, 1
10, 54, 540, 5.4, 0.319, 0.824, 1.83, 172, 445, 94, 1
8, 39, 312, 4.875, 0.282, 0.747, 2.0, 88, 233, 44, 1
12, 261, 3132, 21.75, 0.207, 0.564, 1.81, 649, 1768, 358, 1
10, 19, 190, 1.9, 0.3, 0.905, 1.68, 57, 172, 34, 1
10, 150, 1500, 15.0, 0.252, 0.585, 2.07, 378, 878, 183, 1
10, 23, 230, 2.3, 0.27, 0.648, 2.0, 62, 149, 31, 1
9, 42, 378, 4.667, 0.312, 0.889, 1.97, 118, 336, 60, 1
8, 40, 320, 5.0, 0.35, 0.906, 1.81, 112, 290, 62, 1
6, 26, 156, 4.333, 0.519, 0.955, 2.25, 81, 149, 36, 1
10, 20, 200, 2.0, 0.32, 0.61, 2.13, 64, 122, 30, 1
5, 14, 70, 2.8, 0.557, 0.871, 2.79, 39, 61, 14, 1
6, 12, 72, 2.0, 0.375, 0.958, 1.93, 27, 69, 14, 1
8, 18, 144, 2.25, 0.438, 0.979, 2.74, 63, 141, 23, 1
8, 15, 120, 1.875, 0.425, 0.925, 1.96, 51, 111, 26, 1
8, 24, 192, 3.0, 0.385, 0.969, 1.8, 74, 186, 41, 1
10, 45, 450, 4.5, 0.296, 0.584, 2.05, 133, 263, 65, 1
86, 67, 5762, 0.779, 0.164, 0.935, 2.37, 947, 5386, 399, 5
10, 184, 1840, 18.4, 0.325, 0.626, 2.58, 598, 1152, 232, 1
8, 109, 872, 13.625, 0.109, 0.508, 1.25, 95, 443, 76, 1
9, 107, 963, 11.889, 0.357, 0.693, 2.44, 344, 667, 141, 1
8, 69, 552, 8.625, 0.234, 0.683, 1.54, 129, 377, 84, 1
13, 138, 1794, 10.615, 0.232, 0.697, 3.86, 417, 1251, 108, 1
9, 488, 4392, 54.222, 0.074, 0.343, 1.28, 326, 1508, 254, 1
6, 13, 78, 2.167, 0.295, 1.0, 1.53, 23, 78, 15, 1
24, 280, 6720, 11.667, 0.452, 0.899, 7.62, 3040, 6042, 399, 1
3, 500, 1500, 166.67, 0.373, 0.421, 19.28, 559, 632, 29, 2
6, 31, 186, 5.167, 0.301, 0.844, 1.65, 56, 157, 34, 1
9, 310, 2790, 34.444, 0.17, 0.792, 1.27, 475, 2211, 375, 1
2, 536, 1072, 268.0, 0.586, 0.686, 21.66, 628, 735, 29, 2
1, 10, 10, 10.0, 0.8, 1.0, 4.0, 8, 10, 2, 2
10, 48, 480, 4.8, 0.579, 0.706, 6.04, 278, 339, 46, 1
24, 125, 3000, 5.208, 0.915, 0.959, 21.29, 2746, 2877, 129, 1
25, 169, 4225, 6.76, 0.215, 0.947, 1.57, 907, 4000, 579, 2
10, 17, 170, 1.7, 0.506, 0.771, 7.82, 86, 131, 11, 1
1, 28, 28, 28.0, 0.536, 1.0, 3.0, 15, 28, 5, 2
13, 433, 5629, 33.308, 0.375, 0.605, 4.82, 2109, 3404, 438, 1
11, 165, 1815, 15.0, 0.354, 0.706, 3.38, 643, 1282, 190, 1
9, 140, 1260, 15.556, 0.38, 0.756, 2.71, 479, 953, 177, 1
11, 24, 264, 2.182, 0.53, 0.727, 10.0, 140, 192, 14, 1
7, 80, 560, 11.429, 0.5, 0.848, 3.54, 280, 475, 79, 1
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, 1
11, 161, 1771, 14.636, 0.333, 0.65, 2.71, 589, 1152, 217, 1
12, 22, 264, 1.833, 0.542, 0.784, 8.94, 143, 207, 16, 1
8, 104, 832, 13.0, 0.575, 0.87, 3.71, 478, 724, 129, 1
18, 22, 396, 1.222, 0.366, 0.513, 14.5, 145, 203, 10, 1
17, 11, 187, 0.647, 0.326, 0.433, 10.17, 61, 81, 6, 1
8, 208, 1664, 26.0, 0.194, 0.491, 1.65, 323, 817, 196, 1
8, 242, 1936, 30.25, 0.232, 0.611, 1.72, 450, 1183, 262, 1
7, 67, 469, 9.571, 0.258, 0.548, 1.7, 121, 257, 71, 1
5, 96, 480, 19.2, 0.404, 0.817, 2.77, 194, 392, 70, 1
7, 31, 217, 4.429, 0.382, 0.811, 1.84, 83, 176, 45, 1
5, 20, 100, 4.0, 0.17, 0.48, 1.55, 17, 48, 11, 1
8, 39, 312, 4.875, 0.205, 0.712, 1.36, 64, 222, 47, 1
7, 57, 399, 8.143, 0.321, 0.952, 1.47, 128, 380, 87, 1
9, 128, 1152, 14.222, 0.219, 0.745, 1.44, 252, 858, 175, 1
7, 346, 2422, 49.429, 0.159, 0.749, 1.17, 386, 1813, 329, 1
6, 13, 78, 2.167, 0.538, 0.923, 2.63, 42, 72, 16, 1
