@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 10, 70, 1.429, 0.286, 0.886, 1.82, 20, 62, 11, 1
8, 31, 248, 3.875, 0.298, 0.871, 1.45, 74, 216, 51, 1
8, 25, 200, 3.125, 0.24, 0.91, 1.45, 48, 182, 33, 1
4, 18, 72, 4.5, 0.333, 0.667, 1.71, 24, 48, 14, 1
7, 11, 77, 1.571, 0.364, 1.0, 1.33, 28, 77, 21, 1
7, 43, 301, 6.143, 0.249, 0.807, 1.29, 75, 243, 58, 1
7, 13, 91, 1.857, 0.286, 0.989, 1.73, 26, 90, 15, 1
6, 28, 168, 4.667, 0.369, 0.78, 1.77, 62, 131, 35, 1
5, 7, 35, 1.4, 0.543, 1.0, 2.11, 19, 35, 9, 1
6, 10, 60, 1.667, 0.317, 0.85, 1.19, 19, 51, 16, 1
7, 16, 112, 2.286, 0.259, 1.0, 2.07, 29, 112, 14, 1
9, 41, 369, 4.556, 0.263, 0.743, 1.41, 97, 274, 69, 1
6, 19, 114, 3.167, 0.289, 0.789, 1.38, 33, 90, 24, 1
8, 32, 256, 4.0, 0.207, 0.797, 1.23, 53, 204, 43, 1
9, 55, 495, 6.111, 0.255, 0.697, 1.38, 126, 345, 91, 1
9, 42, 378, 4.667, 0.235, 0.603, 1.37, 89, 228, 65, 1
7, 23, 161, 3.286, 0.447, 1.0, 1.95, 72, 161, 37, 1
7, 7, 49, 1.0, 0.306, 0.592, 2.14, 15, 29, 7, 1
6, 7, 42, 1.167, 0.524, 1.0, 2.0, 22, 42, 11, 1
8, 35, 280, 4.375, 0.443, 0.996, 2.14, 124, 279, 58, 1
53, 48, 2544, 0.906, 0.157, 0.269, 7.84, 400, 685, 51, 5
6, 18, 108, 3.0, 0.537, 0.981, 2.64, 58, 106, 22, 1
9, 25, 225, 2.778, 0.32, 0.707, 2.25, 72, 159, 32, 1
11, 150, 1650, 13.636, 0.186, 0.533, 2.06, 307, 879, 149, 1
8, 27, 216, 3.375, 0.435, 0.963, 2.14, 94, 208, 44, 1
11, 272, 2992, 24.727, 0.283, 0.703, 1.97, 847, 2103, 431, 1
8, 7, 56, 0.875, 0.411, 0.875, 2.09, 23, 49, 11, 1
9, 26, 234, 2.889, 0.342, 0.821, 2.35, 80, 192, 34, 1
10, 12, 120, 1.2, 0.4, 0.933, 2.29, 48, 112, 21, 1
7, 2, 14, 0.286, 0.714, 0.714, 10.0, 10, 10, 1, 1
9, 14, 126, 1.556, 0.278, 1.0, 2.06, 35, 126, 17, 1
7, 20, 140, 2.857, 0.421, 0.829, 2.46, 59, 116, 24, 1
8, 9, 72, 1.125, 0.361, 0.819, 1.73, 26, 59, 15, 1
8, 45, 360, 5.625, 0.297, 0.564, 1.88, 107, 203, 57, 1
10, 35, 350, 3.5, 0.311, 0.72, 1.88, 109, 252, 58, 1
11, 64, 704, 5.818, 0.25, 0.597, 2.0, 176, 420, 88, 1
5, 20, 100, 4.0, 0.54, 0.95, 2.35, 54, 95, 23, 1
11, 261, 2871, 23.727, 0.251, 0.661, 2.0, 722, 1898, 361, 1
8, 50, 400, 6.25, 0.378, 0.915, 1.7, 151, 366, 89, 1
11, 261, 2871, 23.727, 0.231, 0.596, 1.87, 662, 1711, 354, 1
6, 4, 24, 0.667, 0.5, 0.75, 6.0, 12, 18, 2, 1
10, 25, 250, 2.5, 0.332, 0.772, 1.89, 83, 193, 44, 1
27, 106, 2862, 3.926, 0.261, 0.478, 5.45, 747, 1368, 137, 1
2, 19, 38, 9.5, 0.184, 0.789, 1.4, 7, 30, 5, 1
7, 63, 441, 9.0, 0.288, 0.991, 1.61, 127, 437, 79, 1
6, 81, 486, 13.5, 0.282, 0.957, 1.34, 137, 465, 102, 1
1, 277, 277, 277.0, 1.0, 1.0, 277.0, 277, 277, 1, 2
7, 101, 707, 14.429, 0.501, 0.973, 3.19, 354, 688, 111, 1
8, 101, 808, 12.625, 0.29, 0.978, 1.71, 234, 790, 137, 1
9, 84, 756, 9.333, 0.329, 0.632, 2.08, 249, 478, 120, 1
7, 100, 700, 14.286, 0.279, 0.98, 1.63, 195, 686, 120, 1
7, 143, 1001, 20.429, 0.105, 0.526, 1.28, 105, 527, 82, 1
7, 112, 784, 16.0, 0.168, 0.667, 1.25, 132, 523, 106, 1
10, 17, 170, 1.7, 0.318, 0.529, 3.86, 54, 90, 14, 1
1, 11, 11, 11.0, 0.909, 1.0, 10.0, 10, 11, 1, 2
83, 314, 26062, 3.783, 0.298, 0.671, 8.75, 7772, 17482, 888, 5
1, 18, 18, 18.0, 0.5, 1.0, 3.0, 9, 18, 3, 2
14, 371, 5194, 26.5, 0.38, 0.59, 4.85, 1975, 3066, 407, 1
13, 201, 2613, 15.462, 0.4, 0.722, 4.45, 1046, 1887, 235, 1
11, 62, 682, 5.636, 0.353, 0.78, 3.21, 241, 532, 75, 1
14, 284, 3976, 20.286, 0.365, 0.54, 5.1, 1453, 2147, 285, 1
166, 472, 78352, 2.843, 0.359, 0.547, 17.12, 28093, 42821, 1641, 3
11, 20, 220, 1.818, 0.564, 0.918, 8.86, 124, 202, 14, 1
16, 205, 3280, 12.813, 0.401, 0.799, 5.36, 1314, 2622, 245, 1
4, 17, 68, 4.25, 0.191, 0.647, 1.86, 13, 44, 7, 1
9, 161, 1449, 17.889, 0.273, 0.521, 2.41, 396, 755, 164, 1
5, 92, 460, 18.4, 0.287, 0.604, 1.38, 132, 278, 96, 1
197, 198, 39006, 1.005, 0.273, 0.332, 46.93, 10654, 12964, 227, 5
4, 93, 372, 23.25, 0.312, 0.763, 1.66, 116, 284, 70, 1
13, 284, 3692, 21.846, 0.205, 0.553, 1.87, 758, 2040, 405, 1
6, 39, 234, 6.5, 0.342, 0.936, 2.05, 80, 219, 39, 1
9, 111, 999, 12.333, 0.209, 0.571, 1.57, 209, 570, 133, 1
1, 40, 40, 40.0, 0.4, 1.0, 1.07, 16, 40, 15, 1
6, 31, 186, 5.167, 0.199, 0.565, 1.85, 37, 105, 20, 1
5, 15, 75, 3.0, 0.093, 0.347, 1.4, 7, 26, 5, 1
5, 13, 65, 2.6, 0.292, 0.892, 1.46, 19, 58, 13, 1
14, 412, 5768, 29.429, 0.179, 0.671, 1.59, 1032, 3869, 651, 1
8, 183, 1464, 22.875, 0.185, 0.76, 1.43, 271, 1112, 190, 1
7, 9, 63, 1.286, 0.349, 0.889, 2.2, 22, 56, 10, 1
7, 42, 294, 6.0, 0.262, 0.738, 1.79, 77, 217, 43, 1
7, 346, 2422, 49.429, 0.185, 0.731, 1.26, 448, 1771, 355, 1
28, 82, 2296, 2.929, 0.271, 0.39, 8.9, 623, 895, 70, 1
17, 341, 5797, 20.059, 0.935, 0.998, 36.38, 5420, 5784, 149, 2
11, 11, 121, 1.0, 0.455, 0.876, 4.23, 55, 106, 13, 1
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
10, 165, 1650, 16.5, 0.258, 0.695, 1.65, 426, 1147, 258, 1
1, 87, 87, 87.0, 0.92, 1.0, 16.0, 80, 87, 5, 2
1, 279, 279, 279.0, 0.964, 1.0, 38.43, 269, 279, 7, 2
